statuses_count,followers_count,friends_count,favourites_count,listed_count,verified_true,verified_false,protected_true,protected_false,isGenuine
64,3,38,0,0,0,1,0,1,0
67,5,35,0,0,0,1,0,1,0
54,2,40,0,1,0,1,0,1,0
77,8,34,0,0,0,1,0,1,0
43,3,39,0,0,0,1,0,1,0
69,3,47,0,0,0,1,0,1,0
63,8,38,0,0,0,1,0,1,0
50,6,38,0,0,0,1,0,1,0
56,5,38,0,1,0,1,0,1,0
46,5,31,0,0,0,1,0,1,0
45,6,37,0,0,0,1,0,1,0
52,6,37,0,0,0,1,0,1,0
65,4,37,0,0,0,1,0,1,0
54,7,42,0,0,0,1,0,1,0
74,6,47,0,0,0,1,0,1,0
38,5,40,0,0,0,1,0,1,0
55,1,36,0,1,0,1,0,1,0
80,10,46,0,0,0,1,0,1,0
68,7,39,0,0,0,1,0,1,0
54,6,37,0,0,0,1,0,1,0
82,1,40,0,0,0,1,0,1,0
41,2,40,0,0,0,1,0,1,0
36,3,44,0,0,0,1,0,1,0
51,3,42,0,0,0,1,0,1,0
36,4,37,0,0,0,1,0,1,0
54,6,48,0,0,0,1,0,1,0
45,4,43,0,0,0,1,0,1,0
58,4,32,0,0,0,1,0,1,0
72,3,39,0,0,0,1,0,1,0
61,7,41,0,1,0,1,0,1,0
56,10,39,0,0,0,1,0,1,0
71,4,35,0,1,0,1,0,1,0
36,4,42,0,0,0,1,0,1,0
210,120,260,3,1,0,1,0,1,0
66,7,43,0,0,0,1,0,1,0
43,6,33,0,0,0,1,0,1,0
61,3,35,0,0,0,1,0,1,0
35,7,37,0,0,0,1,0,1,0
68,2,34,0,0,0,1,0,1,0
42,4,39,0,0,0,1,0,1,0
43,9,39,0,0,0,1,0,1,0
68,3,41,0,0,0,1,0,1,0
40,6,40,0,0,0,1,0,1,0
83,5,46,0,0,0,1,0,1,0
74,2,35,0,0,0,1,0,1,0
37,6,37,0,0,0,1,0,1,0
60,1,43,0,0,0,1,0,1,0
45,7,41,0,0,0,1,0,1,0
34,4,35,0,0,0,1,0,1,0
65,6,41,0,0,0,1,0,1,0
61,2,37,0,2,0,1,0,1,0
77,2,43,0,1,0,1,0,1,0
47,4,39,0,0,0,1,0,1,0
61,6,36,0,0,0,1,0,1,0
56,4,37,0,0,0,1,0,1,0
69,6,30,0,0,0,1,0,1,0
35,3,42,0,0,0,1,0,1,0
54921,1141,796,121,4,0,1,0,1,0
60,4,36,0,0,0,1,0,1,0
78,6,47,0,0,0,1,0,1,0
70,3,40,0,0,0,1,0,1,0
50,6,40,0,0,0,1,0,1,0
59,6,40,0,0,0,1,0,1,0
56,4,43,0,0,0,1,0,1,0
40,2,13,0,0,0,1,0,1,0
63,10,44,0,2,0,1,0,1,0
43,2,39,0,0,0,1,0,1,0
45,3,43,0,0,0,1,0,1,0
44,3,42,0,0,0,1,0,1,0
49,1,34,0,0,0,1,0,1,0
34,3,38,0,0,0,1,0,1,0
32,5,36,0,0,0,1,0,1,0
36,3,47,0,0,0,1,0,1,0
61,0,37,0,0,0,1,0,1,0
68,1,37,0,0,0,1,0,1,0
54,1,37,0,0,0,1,0,1,0
43,5,39,0,0,0,1,0,1,0
75,4,46,0,0,0,1,0,1,0
85,13,43,0,0,0,1,0,1,0
63,3,43,0,0,0,1,0,1,0
46,7,39,0,0,0,1,0,1,0
43,5,37,0,0,0,1,0,1,0
34,10,39,0,0,0,1,0,1,0
61,4,44,0,0,0,1,0,1,0
34,4,37,0,0,0,1,0,1,0
43,6,35,0,0,0,1,0,1,0
57,2,37,0,1,0,1,0,1,0
43,4,34,0,1,0,1,0,1,0
53,2,43,0,0,0,1,0,1,0
136,99,278,3,0,0,1,0,1,0
38,1,35,0,0,0,1,0,1,0
43,6,37,0,0,0,1,0,1,0
61,6,39,0,0,0,1,0,1,0
44,5,38,0,0,0,1,0,1,0
37,6,40,0,0,0,1,0,1,0
57,6,35,0,0,0,1,0,1,0
60,2,35,0,0,0,1,0,1,0
52,6,41,0,0,0,1,0,1,0
78,7,40,0,0,0,1,0,1,0
47,5,30,0,0,0,1,0,1,0
46,1,36,0,0,0,1,0,1,0
44,4,40,0,0,0,1,0,1,0
45,7,35,0,0,0,1,0,1,0
42,1,37,0,0,0,1,0,1,0
63,5,37,0,0,0,1,0,1,0
38,3,47,0,0,0,1,0,1,0
61,1,33,0,0,0,1,0,1,0
70,7,38,0,0,0,1,0,1,0
57,4,34,0,0,0,1,0,1,0
34,1,46,0,0,0,1,0,1,0
67,8,36,0,0,0,1,0,1,0
34,7,35,0,0,0,1,0,1,0
35,3,40,0,0,0,1,0,1,0
57,4,36,0,2,0,1,0,1,0
42,5,38,0,0,0,1,0,1,0
34,5,42,0,0,0,1,0,1,0
44,6,35,0,0,0,1,0,1,0
57,5,39,0,1,0,1,0,1,0
50,3,35,0,0,0,1,0,1,0
33,9,39,0,0,0,1,0,1,0
52,2,37,0,0,0,1,0,1,0
44,6,36,0,0,0,1,0,1,0
56,5,38,0,0,0,1,0,1,0
77,6,43,0,0,0,1,0,1,0
56,6,45,0,0,0,1,0,1,0
44,8,37,0,0,0,1,0,1,0
37,5,41,0,0,0,1,0,1,0
42,8,36,0,0,0,1,0,1,0
88,4,45,0,0,0,1,0,1,0
35,3,35,0,0,0,1,0,1,0
62,4,30,0,0,0,1,0,1,0
51,4,33,0,0,0,1,0,1,0
61,15,46,0,0,0,1,0,1,0
55,4,38,0,0,0,1,0,1,0
34,2,37,0,0,0,1,0,1,0
61,5,37,0,0,0,1,0,1,0
53,2,42,0,0,0,1,0,1,0
49,3,42,0,0,0,1,0,1,0
36,4,36,0,0,0,1,0,1,0
42,4,39,0,0,0,1,0,1,0
46,9,43,0,0,0,1,0,1,0
41,8,39,0,0,0,1,0,1,0
36,2,38,0,1,0,1,0,1,0
43,4,35,0,1,0,1,0,1,0
52,5,43,0,1,0,1,0,1,0
44,2,35,0,0,0,1,0,1,0
46,5,44,0,0,0,1,0,1,0
37,5,38,0,0,0,1,0,1,0
48,6,37,0,0,0,1,0,1,0
54,3,43,0,0,0,1,0,1,0
67,4,31,0,0,0,1,0,1,0
75,7,43,0,0,0,1,0,1,0
35,4,36,0,0,0,1,0,1,0
61,15,40,0,1,0,1,0,1,0
42,5,37,0,0,0,1,0,1,0
53,10,37,0,0,0,1,0,1,0
46,5,38,0,0,0,1,0,1,0
66,5,40,0,0,0,1,0,1,0
61,1,41,0,0,0,1,0,1,0
36,6,34,0,1,0,1,0,1,0
52,1,37,0,0,0,1,0,1,0
45,4,34,0,0,0,1,0,1,0
53,3,40,0,0,0,1,0,1,0
70,2,45,0,0,0,1,0,1,0
42,3,41,0,0,0,1,0,1,0
45,4,37,0,0,0,1,0,1,0
47,9,44,0,0,0,1,0,1,0
60,4,41,0,0,0,1,0,1,0
67,7,41,0,0,0,1,0,1,0
38,5,41,0,0,0,1,0,1,0
46,8,39,0,0,0,1,0,1,0
83,7,42,0,0,0,1,0,1,0
42,6,40,0,0,0,1,0,1,0
39,5,37,0,0,0,1,0,1,0
41,7,36,0,0,0,1,0,1,0
45,14,40,0,0,0,1,0,1,0
44,2,37,0,0,0,1,0,1,0
41,4,36,0,0,0,1,0,1,0
50,2,40,0,0,0,1,0,1,0
80,3,43,0,0,0,1,0,1,0
89,8,38,0,0,0,1,0,1,0
42,3,34,0,0,0,1,0,1,0
39,2,44,0,0,0,1,0,1,0
33,8,43,0,0,0,1,0,1,0
48,9,40,0,0,0,1,0,1,0
57,9,40,0,0,0,1,0,1,0
43,8,36,0,0,0,1,0,1,0
45,5,35,0,0,0,1,0,1,0
76,9,46,0,1,0,1,0,1,0
64,5,40,0,0,0,1,0,1,0
76,4,38,0,0,0,1,0,1,0
43,5,40,0,0,0,1,0,1,0
135,88,210,3,0,0,1,0,1,0
74,2,37,0,0,0,1,0,1,0
41,8,34,0,0,0,1,0,1,0
42,2,42,0,1,0,1,0,1,0
56,7,43,0,0,0,1,0,1,0
39,2,40,0,0,0,1,0,1,0
66,5,39,0,0,0,1,0,1,0
84,2,37,0,0,0,1,0,1,0
44,10,37,0,0,0,1,0,1,0
45,3,35,0,0,0,1,0,1,0
37,6,35,0,0,0,1,0,1,0
33,3,39,0,0,0,1,0,1,0
40,4,38,0,0,0,1,0,1,0
44,5,37,0,0,0,1,0,1,0
71,9,33,0,0,0,1,0,1,0
42,7,36,0,0,0,1,0,1,0
67,3,45,0,0,0,1,0,1,0
45,8,39,0,1,0,1,0,1,0
47,2,49,0,0,0,1,0,1,0
56,9,43,0,0,0,1,0,1,0
64,14,46,0,0,0,1,0,1,0
78,3,40,0,0,0,1,0,1,0
65,5,41,0,0,0,1,0,1,0
47,12,40,0,0,0,1,0,1,0
53,6,38,0,0,0,1,0,1,0
58,7,37,0,0,0,1,0,1,0
218,51,523,0,0,0,1,0,1,0
63,7,30,0,0,0,1,0,1,0
40,1,37,0,0,0,1,0,1,0
65,8,38,0,0,0,1,0,1,0
73,5,36,0,1,0,1,0,1,0
55,6,35,0,0,0,1,0,1,0
75,9,43,0,0,0,1,0,1,0
57,4,41,0,0,0,1,0,1,0
45,4,44,0,1,0,1,0,1,0
39,4,42,0,0,0,1,0,1,0
66,9,43,0,0,0,1,0,1,0
88,8,48,0,0,0,1,0,1,0
57,7,35,0,0,0,1,0,1,0
42,2,29,0,0,0,1,0,1,0
36,3,42,0,0,0,1,0,1,0
65,5,42,0,0,0,1,0,1,0
43,6,35,0,0,0,1,0,1,0
60,5,41,0,0,0,1,0,1,0
132,107,230,3,0,0,1,0,1,0
67,3,49,0,0,0,1,0,1,0
36,6,36,0,0,0,1,0,1,0
49,4,41,0,0,0,1,0,1,0
52,4,45,0,0,0,1,0,1,0
46,10,33,0,0,0,1,0,1,0
54,5,39,0,0,0,1,0,1,0
65,6,42,0,0,0,1,0,1,0
84,5,46,0,0,0,1,0,1,0
74,3,46,0,0,0,1,0,1,0
78,4,39,0,0,0,1,0,1,0
40,3,43,0,0,0,1,0,1,0
69,3,41,0,0,0,1,0,1,0
61,2,39,0,0,0,1,0,1,0
36,3,40,0,1,0,1,0,1,0
72,5,45,0,0,0,1,0,1,0
74,3,41,0,0,0,1,0,1,0
63,2,35,0,0,0,1,0,1,0
74,7,41,0,0,0,1,0,1,0
32,2,36,0,0,0,1,0,1,0
54,5,42,0,0,0,1,0,1,0
39,6,46,0,1,0,1,0,1,0
45,7,38,0,0,0,1,0,1,0
45,4,34,0,0,0,1,0,1,0
57,2,39,0,0,0,1,0,1,0
46,7,38,0,0,0,1,0,1,0
56,3,35,0,0,0,1,0,1,0
67,5,41,0,0,0,1,0,1,0
56,2,42,0,0,0,1,0,1,0
42,0,40,0,0,0,1,0,1,0
36,4,38,0,0,0,1,0,1,0
67,2,35,0,0,0,1,0,1,0
70,3,38,0,0,0,1,0,1,0
60,6,36,0,0,0,1,0,1,0
36,9,41,0,0,0,1,0,1,0
38,6,34,0,0,0,1,0,1,0
54,2,41,0,0,0,1,0,1,0
79,6,44,0,2,0,1,0,1,0
74,4,44,0,0,0,1,0,1,0
37,3,41,0,0,0,1,0,1,0
48,3,35,0,0,0,1,0,1,0
39,0,40,0,0,0,1,0,1,0
70,6,39,0,0,0,1,0,1,0
47,7,35,0,1,0,1,0,1,0
52,9,46,0,0,0,1,0,1,0
57,3,39,0,0,0,1,0,1,0
47,4,42,0,0,0,1,0,1,0
71,6,40,0,0,0,1,0,1,0
39,5,38,0,0,0,1,0,1,0
38,2,36,0,0,0,1,0,1,0
48,2,36,0,0,0,1,0,1,0
78,4,38,0,0,0,1,0,1,0
56,6,40,0,0,0,1,0,1,0
53,5,42,0,0,0,1,0,1,0
34,6,41,0,0,0,1,0,1,0
34,6,20,0,0,0,1,0,1,0
57,4,38,0,0,0,1,0,1,0
60,7,42,0,0,0,1,0,1,0
61,8,34,0,0,0,1,0,1,0
41,8,44,0,0,0,1,0,1,0
47,1,41,0,0,0,1,0,1,0
80,8,47,0,0,0,1,0,1,0
71,3,41,0,0,0,1,0,1,0
45,6,32,0,0,0,1,0,1,0
56,0,37,0,0,0,1,0,1,0
46,7,40,0,0,0,1,0,1,0
80,7,40,0,0,0,1,0,1,0
65,5,37,0,1,0,1,0,1,0
57,5,41,0,1,0,1,0,1,0
43,4,34,0,0,0,1,0,1,0
66,8,42,0,0,0,1,0,1,0
75,2,41,0,0,0,1,0,1,0
237,50,589,0,0,0,1,0,1,0
51,12,32,0,0,0,1,0,1,0
49,4,37,0,1,0,1,0,1,0
59,2,32,0,1,0,1,0,1,0
43,4,41,0,0,0,1,0,1,0
61,7,43,0,0,0,1,0,1,0
54,10,41,0,0,0,1,0,1,0
69,6,41,0,0,0,1,0,1,0
55,5,42,0,0,0,1,0,1,0
62,4,44,0,0,0,1,0,1,0
55,4,41,0,0,0,1,0,1,0
35,7,46,0,0,0,1,0,1,0
43,4,32,0,0,0,1,0,1,0
85,2,45,0,0,0,1,0,1,0
46,3,41,0,0,0,1,0,1,0
43,4,43,0,0,0,1,0,1,0
66,8,37,0,1,0,1,0,1,0
72,12,43,0,0,0,1,0,1,0
68,4,42,0,0,0,1,0,1,0
57,3,34,0,0,0,1,0,1,0
37,5,41,0,0,0,1,0,1,0
50,8,35,0,1,0,1,0,1,0
71,13,43,0,0,0,1,0,1,0
56,7,35,0,0,0,1,0,1,0
50,7,42,0,0,0,1,0,1,0
36,7,43,0,0,0,1,0,1,0
61,1,42,0,0,0,1,0,1,0
46,2,46,0,0,0,1,0,1,0
55,8,35,0,0,0,1,0,1,0
43,2,41,0,0,0,1,0,1,0
77,6,35,0,0,0,1,0,1,0
56,4,36,0,0,0,1,0,1,0
41,3,37,0,0,0,1,0,1,0
68,3,42,0,0,0,1,0,1,0
62,8,37,0,0,0,1,0,1,0
46,4,33,0,0,0,1,0,1,0
36,8,40,0,0,0,1,0,1,0
64,5,42,0,0,0,1,0,1,0
66,2,42,0,0,0,1,0,1,0
43,7,41,0,0,0,1,0,1,0
49,1,40,0,0,0,1,0,1,0
71,10,42,0,0,0,1,0,1,0
54,3,32,0,0,0,1,0,1,0
38,7,39,0,0,0,1,0,1,0
64,2,48,0,0,0,1,0,1,0
44,3,36,0,0,0,1,0,1,0
42,5,41,0,0,0,1,0,1,0
36,2,34,0,0,0,1,0,1,0
46,7,34,0,0,0,1,0,1,0
70,1,37,0,1,0,1,0,1,0
57,8,43,0,0,0,1,0,1,0
61,4,39,0,0,0,1,0,1,0
56,10,39,0,1,0,1,0,1,0
41,2,37,0,0,0,1,0,1,0
41,9,41,0,0,0,1,0,1,0
85,7,45,0,0,0,1,0,1,0
64,3,47,0,1,0,1,0,1,0
66,11,45,0,0,0,1,0,1,0
53,3,42,0,0,0,1,0,1,0
56,6,40,0,1,0,1,0,1,0
80,11,43,0,0,0,1,0,1,0
37,9,39,0,0,0,1,0,1,0
86,4,38,0,0,0,1,0,1,0
75,7,45,0,0,0,1,0,1,0
62,4,35,0,0,0,1,0,1,0
42,5,43,0,0,0,1,0,1,0
44,10,32,0,0,0,1,0,1,0
42,7,35,0,1,0,1,0,1,0
65,2,36,0,0,0,1,0,1,0
51,4,35,0,0,0,1,0,1,0
76,4,40,0,0,0,1,0,1,0
44,5,38,0,0,0,1,0,1,0
80,8,49,0,0,0,1,0,1,0
68,3,42,0,0,0,1,0,1,0
66,5,39,0,0,0,1,0,1,0
60,8,42,0,0,0,1,0,1,0
69,9,39,0,0,0,1,0,1,0
65,7,41,0,0,0,1,0,1,0
39,5,42,0,0,0,1,0,1,0
62,0,39,0,0,0,1,0,1,0
41,8,34,0,0,0,1,0,1,0
48,5,33,0,1,0,1,0,1,0
43,11,37,0,0,0,1,0,1,0
45,2,33,0,0,0,1,0,1,0
45,6,39,0,0,0,1,0,1,0
44,3,38,0,0,0,1,0,1,0
40,3,36,0,0,0,1,0,1,0
46,6,36,0,0,0,1,0,1,0
70,5,37,0,0,0,1,0,1,0
42,6,33,0,0,0,1,0,1,0
56,3,41,0,0,0,1,0,1,0
70,2,38,0,0,0,1,0,1,0
51,3,35,0,1,0,1,0,1,0
44,6,35,0,0,0,1,0,1,0
39,4,36,0,0,0,1,0,1,0
64,2,40,0,0,0,1,0,1,0
78,6,41,0,0,0,1,0,1,0
61,6,35,0,1,0,1,0,1,0
76,4,42,0,0,0,1,0,1,0
44,3,35,0,0,0,1,0,1,0
55,5,31,0,0,0,1,0,1,0
57,6,37,0,0,0,1,0,1,0
33,7,38,0,0,0,1,0,1,0
65,4,41,0,0,0,1,0,1,0
63,10,39,0,0,0,1,0,1,0
69,5,38,0,0,0,1,0,1,0
38,1,39,0,0,0,1,0,1,0
66,5,42,0,0,0,1,0,1,0
46,5,45,0,0,0,1,0,1,0
63,10,38,0,0,0,1,0,1,0
63,9,45,0,0,0,1,0,1,0
64,4,37,0,0,0,1,0,1,0
58,3,35,0,0,0,1,0,1,0
54,3,35,0,0,0,1,0,1,0
39,4,38,0,0,0,1,0,1,0
75,7,48,0,0,0,1,0,1,0
77,7,52,0,0,0,1,0,1,0
67,1,39,0,0,0,1,0,1,0
80,10,38,0,0,0,1,0,1,0
56,3,32,0,0,0,1,0,1,0
42,4,38,0,0,0,1,0,1,0
82,4,44,0,0,0,1,0,1,0
66,4,39,0,1,0,1,0,1,0
81,7,45,0,1,0,1,0,1,0
318,84,876,0,0,0,1,0,1,0
55,5,46,0,0,0,1,0,1,0
59,8,40,0,1,0,1,0,1,0
56,7,38,0,0,0,1,0,1,0
55,4,43,0,0,0,1,0,1,0
55,8,35,0,1,0,1,0,1,0
45,1,37,0,0,0,1,0,1,0
48,4,38,0,0,0,1,0,1,0
47,6,38,0,0,0,1,0,1,0
59,5,35,0,0,0,1,0,1,0
47,6,41,0,0,0,1,0,1,0
58,2,34,0,0,0,1,0,1,0
58,3,33,0,0,0,1,0,1,0
55,2,34,0,0,0,1,0,1,0
61,5,44,0,0,0,1,0,1,0
58,3,43,0,0,0,1,0,1,0
55,5,44,0,0,0,1,0,1,0
55,2,35,0,0,0,1,0,1,0
45,3,42,0,0,0,1,0,1,0
50,5,44,0,0,0,1,0,1,0
61,1,43,0,1,0,1,0,1,0
64,3,45,0,0,0,1,0,1,0
54,2,41,0,0,0,1,0,1,0
56,6,46,0,0,0,1,0,1,0
61,7,41,0,0,0,1,0,1,0
54,6,42,0,1,0,1,0,1,0
48,5,41,0,0,0,1,0,1,0
59,4,42,0,0,0,1,0,1,0
59,6,42,0,0,0,1,0,1,0
55,4,40,0,0,0,1,0,1,0
58,6,43,0,0,0,1,0,1,0
60,6,46,0,0,0,1,0,1,0
46,5,35,0,0,0,1,0,1,0
55,4,35,0,0,0,1,0,1,0
62,2,37,0,0,0,1,0,1,0
58,6,36,0,1,0,1,0,1,0
49,4,37,0,0,0,1,0,1,0
59,3,35,0,0,0,1,0,1,0
48,6,37,0,0,0,1,0,1,0
58,2,39,0,0,0,1,0,1,0
57,3,36,0,0,0,1,0,1,0
63,6,33,0,0,0,1,0,1,0
59,5,39,0,1,0,1,0,1,0
50,6,38,0,0,0,1,0,1,0
59,4,37,0,0,0,1,0,1,0
48,4,40,0,0,0,1,0,1,0
53,5,46,0,0,0,1,0,1,0
50,4,43,0,0,0,1,0,1,0
64,5,41,0,0,0,1,0,1,0
60,5,44,0,1,0,1,0,1,0
50,8,43,0,1,0,1,0,1,0
47,3,36,0,0,0,1,0,1,0
60,6,43,0,0,0,1,0,1,0
56,2,41,0,0,0,1,0,1,0
59,5,41,0,0,0,1,0,1,0
60,2,38,0,0,0,1,0,1,0
59,2,40,0,0,0,1,0,1,0
46,6,40,0,0,0,1,0,1,0
48,3,41,0,0,0,1,0,1,0
59,6,41,0,0,0,1,0,1,0
60,3,41,0,0,0,1,0,1,0
59,2,40,0,0,0,1,0,1,0
59,4,37,0,1,0,1,0,1,0
50,4,43,0,0,0,1,0,1,0
57,6,44,0,0,0,1,0,1,0
60,6,41,0,0,0,1,0,1,0
57,2,39,0,0,0,1,0,1,0
57,5,39,0,0,0,1,0,1,0
56,4,43,0,0,0,1,0,1,0
47,3,37,0,0,0,1,0,1,0
60,8,44,0,0,0,1,0,1,0
61,4,44,0,1,0,1,0,1,0
49,6,34,0,0,0,1,0,1,0
48,5,47,0,0,0,1,0,1,0
56,4,43,0,0,0,1,0,1,0
52,5,46,0,0,0,1,0,1,0
62,8,34,0,0,0,1,0,1,0
62,3,36,0,0,0,1,0,1,0
65,9,45,0,0,0,1,0,1,0
52,3,43,0,0,0,1,0,1,0
58,4,38,0,0,0,1,0,1,0
65,7,41,0,0,0,1,0,1,0
63,1,41,0,0,0,1,0,1,0
60,3,37,0,0,0,1,0,1,0
67,9,48,0,0,0,1,0,1,0
57,1,41,0,0,0,1,0,1,0
54,7,34,0,0,0,1,0,1,0
61,5,35,0,0,0,1,0,1,0
66,3,35,0,0,0,1,0,1,0
64,7,44,0,0,0,1,0,1,0
62,6,35,0,0,0,1,0,1,0
63,20,41,0,0,0,1,0,1,0
52,1,35,0,0,0,1,0,1,0
59,7,43,0,0,0,1,0,1,0
62,1,36,0,0,0,1,0,1,0
60,3,45,0,0,0,1,0,1,0
59,3,39,0,0,0,1,0,1,0
49,5,37,0,0,0,1,0,1,0
58,2,40,0,0,0,1,0,1,0
54,1,34,0,0,0,1,0,1,0
63,6,42,0,0,0,1,0,1,0
64,4,34,0,0,0,1,0,1,0
62,4,44,0,0,0,1,0,1,0
63,8,42,0,0,0,1,0,1,0
58,6,34,0,0,0,1,0,1,0
57,8,45,0,0,0,1,0,1,0
64,6,40,0,0,0,1,0,1,0
66,8,37,0,0,0,1,0,1,0
63,3,44,0,0,0,1,0,1,0
64,9,43,0,0,0,1,0,1,0
62,5,37,0,0,0,1,0,1,0
66,6,39,0,0,0,1,0,1,0
58,8,42,0,0,0,1,0,1,0
67,4,41,0,0,0,1,0,1,0
61,7,44,0,0,0,1,0,1,0
59,7,36,0,0,0,1,0,1,0
55,4,37,0,0,0,1,0,1,0
67,5,41,0,0,0,1,0,1,0
62,6,42,0,0,0,1,0,1,0
69,6,41,0,0,0,1,0,1,0
65,11,40,0,0,0,1,0,1,0
55,12,37,0,0,0,1,0,1,0
60,10,41,0,0,0,1,0,1,0
58,7,39,0,0,0,1,0,1,0
51,4,42,0,0,0,1,0,1,0
57,11,41,0,0,0,1,0,1,0
65,8,43,0,0,0,1,0,1,0
70,9,45,0,0,0,1,0,1,0
60,7,36,0,0,0,1,0,1,0
44,4,38,0,0,0,1,0,1,0
56,6,38,0,0,0,1,0,1,0
62,3,33,0,0,0,1,0,1,0
60,9,39,0,0,0,1,0,1,0
59,8,40,0,0,0,1,0,1,0
55,6,29,0,0,0,1,0,1,0
51,4,37,0,0,0,1,0,1,0
60,5,40,0,0,0,1,0,1,0
62,3,38,0,0,0,1,0,1,0
56,2,42,0,0,0,1,0,1,0
64,8,43,0,0,0,1,0,1,0
65,8,37,0,0,0,1,0,1,0
63,6,39,0,1,0,1,0,1,0
64,6,36,0,0,0,1,0,1,0
56,4,40,0,0,0,1,0,1,0
64,2,47,0,0,0,1,0,1,0
62,4,43,0,0,0,1,0,1,0
66,4,38,0,0,0,1,0,1,0
54,2,41,0,0,0,1,0,1,0
64,1,39,0,0,0,1,0,1,0
52,6,41,0,0,0,1,0,1,0
57,3,41,0,0,0,1,0,1,0
64,1,35,0,1,0,1,0,1,0
61,4,40,0,0,0,1,0,1,0
61,1,39,0,0,0,1,0,1,0
62,7,34,0,0,0,1,0,1,0
57,5,43,0,0,0,1,0,1,0
65,3,43,0,1,0,1,0,1,0
55,4,36,0,0,0,1,0,1,0
68,7,40,0,0,0,1,0,1,0
61,3,37,0,0,0,1,0,1,0
61,5,32,0,0,0,1,0,1,0
63,8,36,0,0,0,1,0,1,0
59,7,34,0,0,0,1,0,1,0
60,2,41,0,0,0,1,0,1,0
64,4,36,0,0,0,1,0,1,0
62,4,42,0,1,0,1,0,1,0
51,2,37,0,0,0,1,0,1,0
64,4,31,0,0,0,1,0,1,0
63,4,40,0,0,0,1,0,1,0
66,7,52,0,0,0,1,0,1,0
60,9,41,0,0,0,1,0,1,0
56,6,37,0,0,0,1,0,1,0
67,7,46,0,0,0,1,0,1,0
70,5,44,0,0,0,1,0,1,0
63,7,40,0,0,0,1,0,1,0
55,5,47,0,0,0,1,0,1,0
69,6,39,0,0,0,1,0,1,0
70,10,41,0,0,0,1,0,1,0
66,4,36,0,0,0,1,0,1,0
69,5,36,0,1,0,1,0,1,0
66,8,44,0,0,0,1,0,1,0
59,14,38,0,1,0,1,0,1,0
61,5,42,0,0,0,1,0,1,0
51,5,37,0,0,0,1,0,1,0
53,2,40,0,1,0,1,0,1,0
68,4,39,0,0,0,1,0,1,0
61,6,46,0,0,0,1,0,1,0
65,4,43,0,0,0,1,0,1,0
54,10,34,0,0,0,1,0,1,0
64,4,37,0,0,0,1,0,1,0
70,1,30,0,0,0,1,0,1,0
47,4,39,0,0,0,1,0,1,0
73,7,36,0,0,0,1,0,1,0
65,9,33,0,1,0,1,0,1,0
64,3,42,0,0,0,1,0,1,0
63,9,34,0,0,0,1,0,1,0
67,3,46,0,0,0,1,0,1,0
62,6,35,0,0,0,1,0,1,0
62,6,50,0,0,0,1,0,1,0
55,3,38,0,0,0,1,0,1,0
61,5,42,0,0,0,1,0,1,0
66,6,43,0,0,0,1,0,1,0
61,4,41,0,1,0,1,0,1,0
76,4,40,0,0,0,1,0,1,0
65,1,38,0,0,0,1,0,1,0
75,5,41,0,0,0,1,0,1,0
64,7,42,0,0,0,1,0,1,0
64,1,39,0,0,0,1,0,1,0
59,1,28,0,0,0,1,0,1,0
72,3,39,0,0,0,1,0,1,0
62,3,35,0,1,0,1,0,1,0
61,9,33,0,0,0,1,0,1,0
64,6,39,0,0,0,1,0,1,0
71,1,40,0,0,0,1,0,1,0
63,4,45,0,0,0,1,0,1,0
58,4,42,0,0,0,1,0,1,0
71,4,43,0,0,0,1,0,1,0
73,5,39,0,0,0,1,0,1,0
68,7,39,0,0,0,1,0,1,0
75,7,43,0,0,0,1,0,1,0
86,7,44,0,0,0,1,0,1,0
69,8,41,0,0,0,1,0,1,0
79,3,32,0,0,0,1,0,1,0
80,11,36,0,0,0,1,0,1,0
78,10,38,0,0,0,1,0,1,0
74,5,36,0,0,0,1,0,1,0
68,2,37,0,0,0,1,0,1,0
76,5,44,0,0,0,1,0,1,0
74,4,37,0,0,0,1,0,1,0
66,5,36,0,0,0,1,0,1,0
71,7,39,0,0,0,1,0,1,0
72,9,39,0,0,0,1,0,1,0
67,2,42,0,1,0,1,0,1,0
59,1,44,0,0,0,1,0,1,0
73,5,42,0,1,0,1,0,1,0
79,3,36,0,0,0,1,0,1,0
56,5,47,0,0,0,1,0,1,0
73,9,47,0,0,0,1,0,1,0
65,3,34,0,0,0,1,0,1,0
80,3,44,0,0,0,1,0,1,0
71,7,47,0,0,0,1,0,1,0
63,5,44,0,0,0,1,0,1,0
77,6,40,0,0,0,1,0,1,0
71,12,45,0,0,0,1,0,1,0
75,9,37,0,0,0,1,0,1,0
71,4,39,0,0,0,1,0,1,0
70,8,39,0,0,0,1,0,1,0
63,0,35,0,0,0,1,0,1,0
72,10,39,0,0,0,1,0,1,0
78,8,40,0,0,0,1,0,1,0
68,6,38,0,0,0,1,0,1,0
84,5,42,0,0,0,1,0,1,0
71,10,38,0,0,0,1,0,1,0
70,6,43,0,1,0,1,0,1,0
67,3,38,0,0,0,1,0,1,0
64,8,42,0,0,0,1,0,1,0
76,4,39,0,0,0,1,0,1,0
77,8,39,0,0,0,1,0,1,0
78,4,42,0,1,0,1,0,1,0
78,8,48,0,0,0,1,0,1,0
69,1,41,0,0,0,1,0,1,0
63,7,36,0,0,0,1,0,1,0
67,6,39,0,0,0,1,0,1,0
81,5,42,0,0,0,1,0,1,0
67,1,29,0,0,0,1,0,1,0
